,Ether_dst,Ether_src,IP_id,IP_len,IP_proto,IP_ttl,TCP_dataofs,TCP_dport,TCP_flags,TCP_seq,TCP_sport,TCP_window,load_len
3025,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21223.0,1436.0,tcp,57.0,8.0,57006.0,A,1756667653.0,80.0,338.0,4028.0
3026,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21224.0,1436.0,tcp,57.0,8.0,57006.0,A,1756669037.0,80.0,338.0,3998.0
3027,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21225.0,1436.0,tcp,57.0,8.0,57006.0,A,1756670421.0,80.0,338.0,3968.0
3028,e0:55:3d:02:41:21,78:28:ca:03:80:0c,16445.0,52.0,tcp,64.0,8.0,80.0,A,1492503581.0,57006.0,1536.0,
3029,e0:55:3d:02:41:21,78:28:ca:03:80:0c,16446.0,52.0,tcp,64.0,8.0,80.0,A,1492503581.0,57006.0,1673.0,
3030,e0:55:3d:02:41:21,78:28:ca:03:80:0c,16447.0,52.0,tcp,64.0,8.0,80.0,A,1492503581.0,57006.0,1673.0,
3031,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21226.0,1436.0,tcp,57.0,8.0,57006.0,A,1756671805.0,80.0,338.0,3853.0
3032,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21227.0,1436.0,tcp,57.0,8.0,57006.0,A,1756673189.0,80.0,338.0,3995.0
3033,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21228.0,1436.0,tcp,57.0,8.0,57006.0,A,1756674573.0,80.0,338.0,3992.0
3034,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21229.0,1436.0,tcp,57.0,8.0,57006.0,A,1756675957.0,80.0,338.0,4042.0
3035,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21230.0,1436.0,tcp,57.0,8.0,57006.0,A,1756677341.0,80.0,338.0,4022.0
3036,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21231.0,1436.0,tcp,57.0,8.0,57006.0,A,1756678725.0,80.0,338.0,3961.0
3037,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21232.0,1436.0,tcp,57.0,8.0,57006.0,A,1756680109.0,80.0,338.0,4040.0
3038,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21233.0,1436.0,tcp,57.0,8.0,57006.0,A,1756681493.0,80.0,338.0,3897.0
3039,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21234.0,1436.0,tcp,57.0,8.0,57006.0,A,1756682877.0,80.0,338.0,4034.0
3040,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21235.0,1436.0,tcp,57.0,8.0,57006.0,A,1756684261.0,80.0,338.0,4025.0
3041,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21236.0,1436.0,tcp,57.0,8.0,57006.0,A,1756685645.0,80.0,338.0,3987.0
3042,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21237.0,1436.0,tcp,57.0,8.0,57006.0,A,1756687029.0,80.0,338.0,3971.0
3043,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21238.0,1436.0,tcp,57.0,8.0,57006.0,A,1756688413.0,80.0,338.0,3999.0
3044,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21239.0,1436.0,tcp,57.0,8.0,57006.0,A,1756689797.0,80.0,338.0,3991.0
3045,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21240.0,1436.0,tcp,57.0,8.0,57006.0,A,1756691181.0,80.0,338.0,3952.0
3046,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21241.0,1436.0,tcp,57.0,8.0,57006.0,A,1756692565.0,80.0,338.0,3988.0
3047,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21242.0,1436.0,tcp,57.0,8.0,57006.0,A,1756693949.0,80.0,338.0,3959.0
3048,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21243.0,1436.0,tcp,57.0,8.0,57006.0,A,1756695333.0,80.0,338.0,3983.0
3049,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21244.0,1436.0,tcp,57.0,8.0,57006.0,A,1756696717.0,80.0,338.0,3815.0
3050,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21245.0,1436.0,tcp,57.0,8.0,57006.0,A,1756698101.0,80.0,338.0,3999.0
3051,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21246.0,1436.0,tcp,57.0,8.0,57006.0,A,1756699485.0,80.0,338.0,3959.0
3052,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21247.0,1436.0,tcp,57.0,8.0,57006.0,A,1756700869.0,80.0,338.0,3966.0
3053,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21248.0,1436.0,tcp,57.0,8.0,57006.0,A,1756702253.0,80.0,338.0,4058.0
3054,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21249.0,1436.0,tcp,57.0,8.0,57006.0,A,1756703637.0,80.0,338.0,3970.0
3055,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21250.0,1436.0,tcp,57.0,8.0,57006.0,A,1756705021.0,80.0,338.0,3956.0
3056,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21251.0,1436.0,tcp,57.0,8.0,57006.0,A,1756706405.0,80.0,338.0,4012.0
3057,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21252.0,1436.0,tcp,57.0,8.0,57006.0,A,1756707789.0,80.0,338.0,3907.0
3058,e0:55:3d:02:41:21,78:28:ca:03:80:0c,16448.0,52.0,tcp,64.0,8.0,80.0,A,1492503581.0,57006.0,1569.0,
3059,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21253.0,1436.0,tcp,57.0,8.0,57006.0,A,1756709173.0,80.0,338.0,3953.0
3060,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21254.0,1436.0,tcp,57.0,8.0,57006.0,A,1756710557.0,80.0,338.0,3983.0
3061,e0:55:3d:02:41:21,78:28:ca:03:80:0c,16449.0,52.0,tcp,64.0,8.0,80.0,A,1492503581.0,57006.0,1503.0,
3062,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21255.0,1436.0,tcp,57.0,8.0,57006.0,A,1756711941.0,80.0,338.0,3967.0
3063,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21256.0,1436.0,tcp,57.0,8.0,57006.0,A,1756713325.0,80.0,338.0,3918.0
3064,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21257.0,1436.0,tcp,57.0,8.0,57006.0,A,1756714709.0,80.0,338.0,4002.0
3065,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21258.0,1436.0,tcp,57.0,8.0,57006.0,A,1756716093.0,80.0,338.0,3939.0
3066,e0:55:3d:02:41:21,78:28:ca:03:80:0c,16450.0,52.0,tcp,64.0,8.0,80.0,A,1492503581.0,57006.0,1673.0,
3067,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21259.0,1436.0,tcp,57.0,8.0,57006.0,A,1756717477.0,80.0,338.0,4010.0
3068,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21260.0,1436.0,tcp,57.0,8.0,57006.0,A,1756718861.0,80.0,338.0,3888.0
3069,e0:55:3d:02:41:21,78:28:ca:03:80:0c,16451.0,52.0,tcp,64.0,8.0,80.0,A,1492503581.0,57006.0,1673.0,
3070,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21261.0,1436.0,tcp,57.0,8.0,57006.0,A,1756720245.0,80.0,338.0,3879.0
3071,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21262.0,1436.0,tcp,57.0,8.0,57006.0,A,1756721629.0,80.0,338.0,4055.0
3072,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21263.0,1436.0,tcp,57.0,8.0,57006.0,A,1756723013.0,80.0,338.0,3936.0
3073,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21264.0,1436.0,tcp,57.0,8.0,57006.0,A,1756724397.0,80.0,338.0,3943.0
3074,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21265.0,1436.0,tcp,57.0,8.0,57006.0,A,1756725781.0,80.0,338.0,3950.0
3075,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21266.0,1436.0,tcp,57.0,8.0,57006.0,A,1756727165.0,80.0,338.0,3999.0
3076,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21267.0,1436.0,tcp,57.0,8.0,57006.0,A,1756728549.0,80.0,338.0,3941.0
3077,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21268.0,1436.0,tcp,57.0,8.0,57006.0,A,1756729933.0,80.0,338.0,4028.0
3078,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21269.0,1436.0,tcp,57.0,8.0,57006.0,A,1756731317.0,80.0,338.0,4017.0
3079,78:28:ca:03:80:0c,e0:55:3d:02:41:21,21270.0,644.0,tcp,57.0,8.0,57006.0,PA,1756732701.0,80.0,338.0,1695.0
3080,e0:55:3d:02:41:21,18:f6:43:57:fc:8f,,,,,,,,,,,
3081,e0:55:3d:02:41:21,78:28:ca:03:80:0c,16452.0,52.0,tcp,64.0,8.0,80.0,A,1492503581.0,57006.0,1601.0,
3082,e0:55:3d:02:41:21,84:38:35:5a:70:40,33448.0,52.0,tcp,64.0,8.0,334.0,FA,2830014835.0,58270.0,4096.0,
3083,28:f0:76:31:d3:58,e0:55:3d:02:41:21,16851.0,63.0,tcp,53.0,8.0,61502.0,PA,1443268111.0,4070.0,42.0,39.0
3084,e0:55:3d:02:41:21,28:f0:76:31:d3:58,0.0,52.0,tcp,64.0,8.0,4070.0,A,651048233.0,61502.0,4095.0,
3085,e0:55:3d:02:41:21,28:f0:76:31:d3:58,37239.0,1378.0,udp,64.0,,,,,,,3140.0
3086,e0:55:3d:02:41:21,28:f0:76:31:d3:58,18172.0,690.0,udp,64.0,,,,,,,1779.0
3087,e0:55:3d:02:41:21,84:38:35:5a:70:40,35151.0,40.0,tcp,64.0,5.0,334.0,A,2276098043.0,59627.0,4096.0,
3088,84:38:35:5a:70:40,e0:55:3d:02:41:21,52863.0,52.0,tcp,58.0,8.0,59627.0,A,706745932.0,334.0,303.0,
3089,01:80:c2:00:00:00,00:18:0a:7d:01:cf,,,,,,,,,,,8.0
3090,e0:55:3d:02:41:21,00:18:0a:7d:01:ce,16083.0,84.0,icmp,200.0,,,,,,,216.0
3091,b8:e9:37:8c:da:3c,e0:55:3d:02:41:21,61303.0,63.0,tcp,52.0,8.0,41371.0,PA,757788665.0,4070.0,42.0,30.0
3092,e0:55:3d:02:41:21,b8:e9:37:8c:da:3c,64685.0,52.0,tcp,64.0,8.0,4070.0,A,1904738620.0,41371.0,22776.0,
3093,00:18:0a:7d:01:ce,e0:55:3d:02:41:21,41501.0,84.0,icmp,58.0,,,,,,,216.0
3094,e0:55:3d:02:41:21,00:18:0a:12:2f:2d,,,,,,,,,,,
3095,00:18:0a:12:2f:2d,e0:55:3d:02:41:21,,,,,,,,,,,
3096,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,57302.0,40.0,tcp,64.0,5.0,80.0,FA,2398468892.0,36313.0,1403.0,
3097,e0:55:3d:02:41:21,28:f0:76:31:d3:58,18133.0,40.0,tcp,64.0,5.0,334.0,A,2543234825.0,62476.0,4096.0,
3098,28:f0:76:31:d3:58,e0:55:3d:02:41:21,4145.0,52.0,tcp,43.0,8.0,62476.0,A,1226791847.0,334.0,191.0,
3099,e0:55:3d:02:41:21,84:38:35:5a:70:40,283.0,150.0,tcp,64.0,8.0,334.0,PA,3463331161.0,59554.0,9675.0,321.0
3100,e0:55:3d:02:41:21,84:38:35:5a:70:40,6385.0,1219.0,tcp,64.0,8.0,334.0,PA,3463331259.0,59554.0,9675.0,3401.0
3101,84:38:35:5a:70:40,e0:55:3d:02:41:21,37093.0,52.0,tcp,57.0,8.0,59554.0,A,740911221.0,334.0,338.0,
3102,84:38:35:5a:70:40,e0:55:3d:02:41:21,37094.0,52.0,tcp,57.0,8.0,59554.0,A,740911221.0,334.0,338.0,
3103,e0:55:3d:02:41:21,84:38:35:5a:70:40,287.0,162.0,tcp,64.0,8.0,334.0,PA,3463332426.0,59554.0,9675.0,346.0
3104,e0:55:3d:02:41:21,84:38:35:5a:70:40,352.0,1436.0,tcp,64.0,8.0,334.0,A,3463332536.0,59554.0,9675.0,4016.0
3105,e0:55:3d:02:41:21,84:38:35:5a:70:40,30366.0,326.0,tcp,64.0,8.0,334.0,PA,3463333920.0,59554.0,9675.0,792.0
3106,84:38:35:5a:70:40,e0:55:3d:02:41:21,37095.0,52.0,tcp,57.0,8.0,59554.0,A,740911221.0,334.0,338.0,
3107,84:38:35:5a:70:40,e0:55:3d:02:41:21,37096.0,52.0,tcp,57.0,8.0,59554.0,A,740911221.0,334.0,338.0,
3108,84:38:35:5a:70:40,e0:55:3d:02:41:21,37097.0,52.0,tcp,57.0,8.0,59554.0,A,740911221.0,334.0,338.0,
3109,ff:ff:ff:ff:ff:ff,88:15:44:aa:47:39,12548.0,91.0,udp,250.0,,,,,,,194.0
3110,84:38:35:5a:70:40,e0:55:3d:02:41:21,37098.0,188.0,tcp,57.0,8.0,59554.0,PA,740911221.0,334.0,338.0,376.0
3111,e0:55:3d:02:41:21,84:38:35:5a:70:40,32178.0,52.0,tcp,64.0,8.0,334.0,A,3463334194.0,59554.0,9671.0,
3112,e0:55:3d:02:41:21,88:15:44:aa:47:39,,,,,,,,,,,
3113,88:15:44:aa:47:39,e0:55:3d:02:41:21,,,,,,,,,,,
3114,84:38:35:5a:70:40,e0:55:3d:02:41:21,37099.0,205.0,tcp,57.0,8.0,59554.0,PA,740911357.0,334.0,338.0,439.0
3115,e0:55:3d:02:41:21,84:38:35:5a:70:40,13266.0,52.0,tcp,64.0,8.0,334.0,A,3463334194.0,59554.0,9670.0,
3116,88:71:e5:d2:73:4b,e0:55:3d:02:41:21,,,,,,,,,,,
3117,44:65:0d:90:60:3a,e0:55:3d:02:41:21,,,,,,,,,,,
3118,e0:55:3d:02:41:21,28:f0:76:31:d3:58,34929.0,1378.0,udp,64.0,,,,,,,3129.0
3119,e0:55:3d:02:41:21,88:71:e5:d2:73:4b,,,,,,,,,,,
3120,e0:55:3d:02:41:21,84:38:35:5a:70:40,18025.0,180.0,tcp,64.0,8.0,334.0,PA,781891535.0,59555.0,4096.0,400.0
3121,e0:55:3d:02:41:21,84:38:35:5a:70:40,36090.0,98.0,tcp,64.0,8.0,334.0,PA,781891663.0,59555.0,4096.0,149.0
3122,e0:55:3d:02:41:21,84:38:35:5a:70:40,25642.0,1420.0,tcp,64.0,8.0,334.0,A,781891709.0,59555.0,4096.0,3910.0
3123,e0:55:3d:02:41:21,84:38:35:5a:70:40,58040.0,1420.0,tcp,64.0,8.0,334.0,A,781893077.0,59555.0,4096.0,4045.0
3124,e0:55:3d:02:41:21,84:38:35:5a:70:40,27049.0,206.0,tcp,64.0,8.0,334.0,PA,781894445.0,59555.0,4096.0,446.0
3125,e0:55:3d:02:41:21,84:38:35:5a:70:40,7637.0,327.0,tcp,64.0,8.0,334.0,PA,781894599.0,59555.0,4096.0,814.0
3126,84:38:35:5a:70:40,e0:55:3d:02:41:21,63318.0,52.0,tcp,58.0,8.0,59555.0,A,2725855410.0,334.0,484.0,
3127,84:38:35:5a:70:40,e0:55:3d:02:41:21,63319.0,52.0,tcp,58.0,8.0,59555.0,A,2725855410.0,334.0,484.0,
3128,84:38:35:5a:70:40,e0:55:3d:02:41:21,63320.0,52.0,tcp,58.0,8.0,59555.0,A,2725855410.0,334.0,495.0,
3129,84:38:35:5a:70:40,e0:55:3d:02:41:21,63321.0,98.0,tcp,58.0,8.0,59555.0,PA,2725855410.0,334.0,495.0,149.0
3130,84:38:35:5a:70:40,e0:55:3d:02:41:21,63324.0,52.0,tcp,58.0,8.0,59555.0,A,2725855456.0,334.0,517.0,
3131,e0:55:3d:02:41:21,84:38:35:5a:70:40,51669.0,52.0,tcp,64.0,8.0,334.0,A,781894874.0,59555.0,4094.0,
3132,84:38:35:5a:70:40,e0:55:3d:02:41:21,63356.0,52.0,tcp,58.0,8.0,59555.0,A,2725855456.0,334.0,527.0,
3133,84:38:35:5a:70:40,e0:55:3d:02:41:21,63372.0,142.0,tcp,58.0,8.0,59555.0,PA,2725855456.0,334.0,527.0,260.0
3134,84:38:35:5a:70:40,e0:55:3d:02:41:21,63374.0,837.0,tcp,58.0,8.0,59555.0,PA,2725855546.0,334.0,527.0,2310.0
3135,84:38:35:5a:70:40,e0:55:3d:02:41:21,63375.0,133.0,tcp,58.0,8.0,59555.0,PA,2725856331.0,334.0,527.0,217.0
3136,84:38:35:5a:70:40,e0:55:3d:02:41:21,63376.0,174.0,tcp,58.0,8.0,59555.0,PA,2725856412.0,334.0,527.0,370.0
3137,e0:55:3d:02:41:21,84:38:35:5a:70:40,55571.0,52.0,tcp,64.0,8.0,334.0,A,781894874.0,59555.0,4093.0,
3138,e0:55:3d:02:41:21,84:38:35:5a:70:40,26640.0,52.0,tcp,64.0,8.0,334.0,A,781894874.0,59555.0,4071.0,
3139,e0:55:3d:02:41:21,84:38:35:5a:70:40,64207.0,52.0,tcp,64.0,8.0,334.0,A,781894874.0,59555.0,4093.0,
3140,e0:55:3d:02:41:21,84:38:35:5a:70:40,25043.0,52.0,tcp,64.0,8.0,334.0,A,781894874.0,59555.0,4089.0,
3141,e0:55:3d:02:41:21,44:65:0d:90:60:3a,,,,,,,,,,,
3142,84:38:35:5a:70:40,e0:55:3d:02:41:21,63389.0,98.0,tcp,58.0,8.0,59555.0,PA,2725856534.0,334.0,527.0,149.0
3143,e0:55:3d:02:41:21,84:38:35:5a:70:40,6375.0,52.0,tcp,64.0,8.0,334.0,A,781894874.0,59555.0,4094.0,
3144,e0:55:3d:02:41:21,84:38:35:5a:70:40,19940.0,98.0,tcp,64.0,8.0,334.0,PA,781894874.0,59555.0,4096.0,153.0
3145,84:38:35:5a:70:40,e0:55:3d:02:41:21,63401.0,52.0,tcp,58.0,8.0,59555.0,A,2725856580.0,334.0,527.0,
3146,e0:55:3d:02:41:21,28:f0:76:31:d3:58,21005.0,1378.0,udp,64.0,,,,,,,3126.0
3147,e0:55:3d:02:41:21,28:f0:76:31:d3:58,20365.0,1378.0,udp,64.0,,,,,,,3129.0
3148,e0:55:3d:02:41:21,00:18:0a:7d:01:ce,16084.0,84.0,icmp,200.0,,,,,,,216.0
3149,00:18:0a:7d:01:ce,e0:55:3d:02:41:21,41813.0,84.0,icmp,58.0,,,,,,,216.0
3150,28:f0:76:31:d3:58,e0:55:3d:02:41:21,0.0,1378.0,udp,43.0,,,,,,,3949.0
3151,28:f0:76:31:d3:58,e0:55:3d:02:41:21,0.0,59.0,udp,43.0,,,,,,,86.0
3152,28:f0:76:31:d3:58,e0:55:3d:02:41:21,0.0,58.0,udp,43.0,,,,,,,82.0
3153,e0:55:3d:02:41:21,28:f0:76:31:d3:58,60070.0,69.0,udp,64.0,,,,,,,128.0
3154,e0:55:3d:02:41:21,28:f0:76:31:d3:58,57038.0,66.0,udp,64.0,,,,,,,102.0
3155,ff:ff:ff:ff:ff:ff,5c:aa:fd:4c:92:86,,,,,,,,,,,218.0
3156,e0:55:3d:02:41:21,88:15:44:aa:47:2e,53930.0,55.0,udp,64.0,,,,,,,
3157,e0:55:3d:02:41:21,88:15:44:aa:47:2e,11959.0,55.0,udp,64.0,,,,,,,
3158,28:f0:76:31:d3:58,e0:55:3d:02:41:21,0.0,630.0,udp,43.0,,,,,,,1738.0
3159,28:f0:76:31:d3:58,e0:55:3d:02:41:21,0.0,64.0,udp,43.0,,,,,,,103.0
3160,28:f0:76:31:d3:58,e0:55:3d:02:41:21,0.0,300.0,udp,43.0,,,,,,,775.0
3161,e0:55:3d:02:41:21,28:f0:76:31:d3:58,10756.0,69.0,udp,64.0,,,,,,,126.0
3162,e0:55:3d:02:41:21,28:f0:76:31:d3:58,49193.0,458.0,udp,64.0,,,,,,,1225.0
3163,28:f0:76:31:d3:58,e0:55:3d:02:41:21,0.0,1378.0,udp,43.0,,,,,,,3828.0
3164,e0:55:3d:02:41:21,28:f0:76:31:d3:58,24094.0,66.0,udp,64.0,,,,,,,112.0
3165,28:f0:76:31:d3:58,e0:55:3d:02:41:21,0.0,1378.0,udp,43.0,,,,,,,3906.0
3166,28:f0:76:31:d3:58,e0:55:3d:02:41:21,0.0,1378.0,udp,43.0,,,,,,,3877.0
3167,e0:55:3d:02:41:21,28:f0:76:31:d3:58,43890.0,66.0,udp,64.0,,,,,,,110.0
3168,e0:55:3d:02:41:21,28:f0:76:31:d3:58,1579.0,458.0,udp,64.0,,,,,,,1179.0
3169,e0:55:3d:02:41:21,28:f0:76:31:d3:58,32871.0,458.0,udp,64.0,,,,,,,1220.0
3170,18:b4:30:0d:87:18,e0:55:3d:02:41:21,,,,,,,,,,,
3171,00:18:0a:12:2f:2d,e0:55:3d:02:41:21,,,,,,,,,,,
3172,38:c9:86:40:7c:a6,e0:55:3d:02:41:21,,,,,,,,,,,
3173,ec:1a:59:f6:eb:45,e0:55:3d:02:41:21,,,,,,,,,,,
3174,e0:55:3d:02:41:21,00:18:0a:12:2f:2d,,,,,,,,,,,
3175,e0:55:3d:02:41:21,38:c9:86:40:7c:a6,,,,,,,,,,,
3176,e0:55:3d:02:41:21,ec:1a:59:f6:eb:45,,,,,,,,,,,
3177,e0:55:3d:02:41:21,18:b4:30:0d:87:18,,,,,,,,,,,
